# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
416	1.6250000000000000e+00	0	0	64	64	-3	0.0000000000000000e+00	0.0000000000000000e+00	-4.1875000000000000e+00	-1.0629698620380214e-21	-9.0336713726405848e-20
416	1.6250000000000000e+00	0	0	64	64	-2	0.0000000000000000e+00	0.0000000000000000e+00	-4.1250000000000000e+00	3.0209214186509226e-22	4.9361236224005320e-21
416	1.6250000000000000e+00	0	0	64	64	-1	0.0000000000000000e+00	0.0000000000000000e+00	-4.0625000000000000e+00	4.6905028912296251e-23	2.4731530089723621e-21
416	1.6250000000000000e+00	0	0	64	64	0	0.0000000000000000e+00	0.0000000000000000e+00	-4.0000000000000000e+00	-5.9345133137158389e-24	1.5663530593038435e-22
416	1.6250000000000000e+00	0	0	64	64	1	0.0000000000000000e+00	0.0000000000000000e+00	-3.9375000000000000e+00	4.6905028912296251e-23	2.4731530089723621e-21
416	1.6250000000000000e+00	0	0	64	64	2	0.0000000000000000e+00	0.0000000000000000e+00	-3.8750000000000000e+00	3.0209214186509226e-22	4.9361236224005320e-21
416	1.6250000000000000e+00	0	0	64	64	3	0.0000000000000000e+00	0.0000000000000000e+00	-3.8125000000000000e+00	-1.0629698620380214e-21	-9.0336713726405848e-20
416	1.6250000000000000e+00	0	0	64	64	4	0.0000000000000000e+00	0.0000000000000000e+00	-3.7500000000000000e+00	-1.6575773832382581e-20	-5.1857804420146342e-19
416	1.6250000000000000e+00	0	0	64	64	5	0.0000000000000000e+00	0.0000000000000000e+00	-3.6875000000000000e+00	-1.8790891003259057e-20	1.6035274200056227e-18
416	1.6250000000000000e+00	0	0	64	64	6	0.0000000000000000e+00	0.0000000000000000e+00	-3.6250000000000000e+00	5.6091687102327820e-19	2.4902241289665013e-17
416	1.6250000000000000e+00	0	0	64	64	7	0.0000000000000000e+00	0.0000000000000000e+00	-3.5625000000000000e+00	2.8723955686482087e-18	3.9491935961664256e-17
416	1.6250000000000000e+00	0	0	64	64	8	0.0000000000000000e+00	0.0000000000000000e+00	-3.5000000000000000e+00	-7.6969469153448722e-18	-6.5907564777098649e-16
416	1.6250000000000000e+00	0	0	64	64	9	0.0000000000000000e+00	0.0000000000000000e+00	-3.4375000000000000e+00	-1.2483596849597948e-16	-3.8721664428133137e-15
416	1.6250000000000000e+00	0	0	64	64	10	0.0000000000000000e+00	0.0000000000000000e+00	-3.3750000000000000e+00	-2.9463776941332005e-16	3.0462064281868463e-15
416	1.6250000000000000e+00	0	0	64	64	11	0.0000000000000000e+00	0.0000000000000000e+00	-3.3125000000000000e+00	2.3085524812961718e-15	1.1851924998119131e-13
416	1.6250000000000000e+00	0	0	64	64	12	0.0000000000000000e+00	0.0000000000000000e+00	-3.2500000000000000e+00	1.8422621837910298e-14	4.4666005434615180e-13
