# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u	12:rho
240	1.2500000000000000e+00	0	0	48	48	-3	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.2500000000000000e+00	1.8378555616245228e-17	5.8978112215655204e-16
240	1.2500000000000000e+00	0	0	48	48	-2	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.1666666666666670e+00	-3.5036660163875928e-18	4.3926760218370865e-17
240	1.2500000000000000e+00	0	0	48	48	-1	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0833333333333330e+00	-1.1342494812292433e-18	-3.5919122396752015e-17
240	1.2500000000000000e+00	0	0	48	48	0	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0000000000000000e+00	4.3682001490227701e-19	-5.7060684183387869e-18
240	1.2500000000000000e+00	0	0	48	48	1	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.9166666666666665e+00	-1.1342494812291416e-18	-3.5919122396747165e-17
240	1.2500000000000000e+00	0	0	48	48	2	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8333333333333335e+00	-3.5036660163871552e-18	4.3926760218365448e-17
240	1.2500000000000000e+00	0	0	48	48	3	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7500000000000000e+00	1.8378555616242575e-17	5.8978112215646763e-16
240	1.2500000000000000e+00	0	0	48	48	4	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.6666666666666665e+00	5.8267475553990939e-17	-4.6562384043135108e-16
240	1.2500000000000000e+00	0	0	48	48	5	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5833333333333335e+00	-2.4791097920508310e-16	-8.7402088527146687e-15
240	1.2500000000000000e+00	0	0	48	48	6	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5000000000000000e+00	-9.9220378779604386e-16	1.0459584185635620e-15
240	1.2500000000000000e+00	0	0	48	48	7	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.4166666666666665e+00	2.8179532160361414e-15	1.2346465935859838e-13
240	1.2500000000000000e+00	0	0	48	48	8	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.3333333333333335e+00	1.6996275864907550e-14	1.1801568975092646e-13
240	1.2500000000000000e+00	0	0	48	48	9	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2500000000000000e+00	-1.8968469271370440e-14	-1.5428837105244517e-12
240	1.2500000000000000e+00	0	0	48	48	10	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1666666666666665e+00	-2.6152464245161884e-13	-3.7945974319960853e-12
240	1.2500000000000000e+00	0	0	48	48	11	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0833333333333335e+00	-9.2473022370644209e-14	1.6616458659834398e-11
240	1.2500000000000000e+00	0	0	48	48	12	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0000000000000000e+00	3.9389170737759163e-12	9.0447567430588008e-11
240	1.2500000000000000e+00	0	0	48	48	13	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.9166666666666665e+00	1.0028395043599780e-11	-5.1914346738981924e-11
240	1.2500000000000000e+00	0	0	48	48	14	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8333333333333335e+00	-3.3173246632839174e-11	-1.3408722184578548e-09
