# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:u_err	12:rho_err
180	6.2500000000000000e-01	0	0	72	72	-3	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.1666666666666670e+00	7.8345767123852648e-49	4.9634948348459563e-47
180	6.2500000000000000e-01	0	0	72	72	-2	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.1111111111111107e+00	1.6802538352526125e-49	1.3445017639433196e-47
180	6.2500000000000000e-01	0	0	72	72	-1	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0555555555555554e+00	5.8860371878223268e-51	5.3272654353147357e-49
180	6.2500000000000000e-01	0	0	72	72	0	-2.2204460492503131e-16	-2.2204460492503131e-16	-4.0000000000000000e+00	-8.4628505555239153e-52	-5.2871285985405291e-50
180	6.2500000000000000e-01	0	0	72	72	1	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.9444444444444446e+00	5.8860371883235800e-51	5.3272654357056880e-49
180	6.2500000000000000e-01	0	0	72	72	2	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8888888888888888e+00	1.6802538352565622e-49	1.3445017639217313e-47
180	6.2500000000000000e-01	0	0	72	72	3	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.8333333333333335e+00	7.8345767114078412e-49	4.9634948340771047e-47
180	6.2500000000000000e-01	0	0	72	72	4	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7777777777777777e+00	-3.4044101162497570e-47	-3.2073813959161978e-45
180	6.2500000000000000e-01	0	0	72	72	5	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.7222222222222223e+00	-6.6406749957163554e-46	-5.3282825787173337e-44
180	6.2500000000000000e-01	0	0	72	72	6	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.6666666666666665e+00	1.9653232859117379e-45	3.6860065431833729e-43
180	6.2500000000000000e-01	0	0	72	72	7	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.6111111111111112e+00	2.0141599466410433e-43	1.7426872594230348e-41
180	6.2500000000000000e-01	0	0	72	72	8	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5555555555555554e+00	1.2439023408461430e-42	3.8426857088514927e-41
180	6.2500000000000000e-01	0	0	72	72	9	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.5000000000000000e+00	-3.8729078714430682e-41	-3.7257102373648252e-39
180	6.2500000000000000e-01	0	0	72	72	10	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.4444444444444446e+00	-5.3403140819367468e-40	-2.9300279369108506e-38
180	6.2500000000000000e-01	0	0	72	72	11	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.3888888888888888e+00	4.6902573850760306e-39	5.6987779632151545e-37
180	6.2500000000000000e-01	0	0	72	72	12	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.3333333333333335e+00	1.2426505065356285e-37	7.6682178456521352e-36
180	6.2500000000000000e-01	0	0	72	72	13	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2777777777777777e+00	-2.2034101664716081e-37	-6.3113438589076601e-35
180	6.2500000000000000e-01	0	0	72	72	14	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.2222222222222223e+00	-2.0114318554832213e-35	-1.3193962553674956e-33
180	6.2500000000000000e-01	0	0	72	72	15	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1666666666666665e+00	-3.4028263036605937e-35	5.5896997217464095e-33
180	6.2500000000000000e-01	0	0	72	72	16	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.1111111111111112e+00	2.4719284569588232e-33	1.7007740305015406e-31
180	6.2500000000000000e-01	0	0	72	72	17	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0555555555555558e+00	6.4936657378752242e-33	-6.9377304717981000e-31
180	6.2500000000000000e-01	0	0	72	72	18	-2.2204460492503131e-16	-2.2204460492503131e-16	-3.0000000000000000e+00	-2.7754276949616688e-31	-1.9559991559763354e-29
180	6.2500000000000000e-01	0	0	72	72	19	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.9444444444444446e+00	-5.1096910876439610e-32	1.4576841778971365e-28
180	6.2500000000000000e-01	0	0	72	72	20	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8888888888888888e+00	4.0080388873701531e-29	2.7277600935622716e-27
180	6.2500000000000000e-01	0	0	72	72	21	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.8333333333333335e+00	-8.9495621775104450e-29	-2.5480622483721816e-26
180	6.2500000000000000e-01	0	0	72	72	22	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.7777777777777777e+00	-7.0478677620108317e-27	-4.6359879080624631e-25
180	6.2500000000000000e-01	0	0	72	72	23	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.7222222222222223e+00	2.9880771256756030e-28	2.6183398717484657e-24
180	6.2500000000000000e-01	0	0	72	72	24	-2.2204460492503131e-16	-2.2204460492503131e-16	-2.6666666666666670e+00	1.0406139645966796e-24	6.9726674070330050e-23
